pruid,prname,date,numtotal,numdeathstoday
11,Prince Edward Island,2020-09-04,47,0
60,Yukon,2020-09-04,15,0
61,Northwest Territories,2020-09-04,5,0
62,Nunavut,2020-09-04,0,0
99,Repatriated travellers,2020-09-04,13,0
1,Canada,2020-09-04,131124,1
59,British Columbia,2020-09-05,6162,0
48,Alberta,2020-09-05,14474,0
47,Saskatchewan,2020-09-05,1643,0
46,Manitoba,2020-09-05,1294,0
35,Ontario,2020-09-05,43003,0
24,Quebec,2020-09-05,63292,2
10,Newfoundland and Labrador,2020-09-05,270,0
13,New Brunswick,2020-09-05,192,0
12,Nova Scotia,2020-09-05,1085,0
11,Prince Edward Island,2020-09-05,47,0
60,Yukon,2020-09-05,15,0
61,Northwest Territories,2020-09-05,5,0
62,Nunavut,2020-09-05,0,0
99,Repatriated travellers,2020-09-05,13,0
1,Canada,2020-09-05,131495,2
59,British Columbia,2020-09-06,6162,0
48,Alberta,2020-09-06,14474,0
47,Saskatchewan,2020-09-06,1651,0
46,Manitoba,2020-09-06,1323,0
35,Ontario,2020-09-06,43161,1
24,Quebec,2020-09-06,63497,0
10,Newfoundland and Labrador,2020-09-06,270,0
13,New Brunswick,2020-09-06,192,0
12,Nova Scotia,2020-09-06,1085,0
11,Prince Edward Island,2020-09-06,47,0
60,Yukon,2020-09-06,15,0
61,Northwest Territories,2020-09-06,5,0
62,Nunavut,2020-09-06,0,0
99,Repatriated travellers,2020-09-06,13,0
1,Canada,2020-09-06,131895,1
59,British Columbia,2020-09-07,6162,0
48,Alberta,2020-09-07,14474,0
47,Saskatchewan,2020-09-07,1662,0
46,Manitoba,2020-09-07,1338,0
35,Ontario,2020-09-07,43161,0
24,Quebec,2020-09-07,63713,1
10,Newfoundland and Labrador,2020-09-07,270,0
13,New Brunswick,2020-09-07,192,0
12,Nova Scotia,2020-09-07,1086,0
11,Prince Edward Island,2020-09-07,51,0
60,Yukon,2020-09-07,15,0
61,Northwest Territories,2020-09-07,5,0
62,Nunavut,2020-09-07,0,0
99,Repatriated travellers,2020-09-07,13,0
1,Canada,2020-09-07,132142,1
59,British Columbia,2020-09-08,6591,2
48,Alberta,2020-09-08,15093,5
47,Saskatchewan,2020-09-08,1669,0
46,Manitoba,2020-09-08,1349,0
35,Ontario,2020-09-08,43536,0
24,Quebec,2020-09-08,63876,0
10,Newfoundland and Labrador,2020-09-08,270,0
13,New Brunswick,2020-09-08,192,0
12,Nova Scotia,2020-09-08,1086,0
11,Prince Edward Island,2020-09-08,53,0
60,Yukon,2020-09-08,15,0
61,Northwest Territories,2020-09-08,5,0
62,Nunavut,2020-09-08,0,0
99,Repatriated travellers,2020-09-08,13,0
1,Canada,2020-09-08,133748,7
59,British Columbia,2020-09-09,6691,0
48,Alberta,2020-09-09,15191,1
47,Saskatchewan,2020-09-09,1670,0
46,Manitoba,2020-09-09,1365,0
35,Ontario,2020-09-09,43685,0
24,Quebec,2020-09-09,64056,1
10,Newfoundland and Labrador,2020-09-09,270,0
13,New Brunswick,2020-09-09,192,0
12,Nova Scotia,2020-09-09,1086,0
11,Prince Edward Island,2020-09-09,55,0
60,Yukon,2020-09-09,15,0
61,Northwest Territories,2020-09-09,5,0
62,Nunavut,2020-09-09,0,0
99,Repatriated travellers,2020-09-09,13,0
1,Canada,2020-09-09,134294,2
59,British Columbia,2020-09-10,6830,0
48,Alberta,2020-09-10,15304,5
47,Saskatchewan,2020-09-10,1676,0
46,Manitoba,2020-09-10,1378,0
35,Ontario,2020-09-10,43855,0
24,Quebec,2020-09-10,64244,2
10,Newfoundland and Labrador,2020-09-10,270,0
13,New Brunswick,2020-09-10,193,0
12,Nova Scotia,2020-09-10,1086,0
11,Prince Edward Island,2020-09-10,55,0
60,Yukon,2020-09-10,15,0
61,Northwest Territories,2020-09-10,5,0
62,Nunavut,2020-09-10,0,0
99,Repatriated travellers,2020-09-10,13,0
1,Canada,2020-09-10,134924,7
59,British Columbia,2020-09-11,6962,0
48,Alberta,2020-09-11,15415,0
47,Saskatchewan,2020-09-11,1688,0
46,Manitoba,2020-09-11,1393,0
35,Ontario,2020-09-11,44068,0
24,Quebec,2020-09-11,64463,1
10,Newfoundland and Labrador,2020-09-11,270,0
13,New Brunswick,2020-09-11,193,0
12,Nova Scotia,2020-09-11,1086,0
11,Prince Edward Island,2020-09-11,55,0
60,Yukon,2020-09-11,15,0
61,Northwest Territories,2020-09-11,5,0
62,Nunavut,2020-09-11,0,0
99,Repatriated travellers,2020-09-11,13,0
1,Canada,2020-09-11,135626,1
59,British Columbia,2020-09-12,6962,0
48,Alberta,2020-09-12,15415,0
47,Saskatchewan,2020-09-12,1709,0
46,Manitoba,2020-09-12,1410,0
35,Ontario,2020-09-12,44300,1
24,Quebec,2020-09-12,64707,6
10,Newfoundland and Labrador,2020-09-12,271,0
13,New Brunswick,2020-09-12,193,0
12,Nova Scotia,2020-09-12,1086,0
11,Prince Edward Island,2020-09-12,55,0
60,Yukon,2020-09-12,15,0
61,Northwest Territories,2020-09-12,5,0
62,Nunavut,2020-09-12,0,0
99,Repatriated travellers,2020-09-12,13,0
1,Canada,2020-09-12,136141,7
59,British Columbia,2020-09-13,6962,0
48,Alberta,2020-09-13,15415,0
47,Saskatchewan,2020-09-13,1726,0
46,Manitoba,2020-09-13,1428,0
35,Ontario,2020-09-13,44504,1
24,Quebec,2020-09-13,64986,0
10,Newfoundland and Labrador,2020-09-13,271,0
13,New Brunswick,2020-09-13,193,0
12,Nova Scotia,2020-09-13,1086,0
11,Prince Edward Island,2020-09-13,55,0
60,Yukon,2020-09-13,15,0
61,Northwest Territories,2020-09-13,5,0
62,Nunavut,2020-09-13,0,0
99,Repatriated travellers,2020-09-13,13,0
1,Canada,2020-09-13,136659,1
59,British Columbia,2020-09-14,7279,6
48,Alberta,2020-09-14,15833,1
47,Saskatchewan,2020-09-14,1731,0
46,Manitoba,2020-09-14,1449,0
35,Ontario,2020-09-14,44817,1
24,Quebec,2020-09-14,65262,0
10,Newfoundland and Labrador,2020-09-14,271,0
13,New Brunswick,2020-09-14,194,0
12,Nova Scotia,2020-09-14,1086,0
11,Prince Edward Island,2020-09-14,55,0
60,Yukon,2020-09-14,15,0
61,Northwest Territories,2020-09-14,5,0
62,Nunavut,2020-09-14,0,0
99,Repatriated travellers,2020-09-14,13,0
1,Canada,2020-09-14,138010,8
59,British Columbia,2020-09-15,7376,0
48,Alberta,2020-09-15,15957,0
47,Saskatchewan,2020-09-15,1741,0
46,Manitoba,2020-09-15,1466,0
35,Ontario,2020-09-15,45068,9
24,Quebec,2020-09-15,65554,5
10,Newfoundland and Labrador,2020-09-15,271,0
13,New Brunswick,2020-09-15,194,0
12,Nova Scotia,2020-09-15,1086,0
11,Prince Edward Island,2020-09-15,57,0
60,Yukon,2020-09-15,15,0
61,Northwest Territories,2020-09-15,5,0
62,Nunavut,2020-09-15,0,0
99,Repatriated travellers,2020-09-15,13,0
1,Canada,2020-09-15,138803,14
59,British Columbia,2020-09-16,7498,0
48,Alberta,2020-09-16,16128,0
47,Saskatchewan,2020-09-16,1751,0
46,Manitoba,2020-09-16,1489,0
35,Ontario,2020-09-16,45383,2
24,Quebec,2020-09-16,65857,3
10,Newfoundland and Labrador,2020-09-16,271,0
13,New Brunswick,2020-09-16,194,0
12,Nova Scotia,2020-09-16,1086,0
11,Prince Edward Island,2020-09-16,57,0
60,Yukon,2020-09-16,15,0
61,Northwest Territories,2020-09-16,5,0
62,Nunavut,2020-09-16,0,0
99,Repatriated travellers,2020-09-16,13,0
1,Canada,2020-09-16,139747,5
59,British Columbia,2020-09-17,7663,1
48,Alberta,2020-09-17,16274,0
47,Saskatchewan,2020-09-17,1757,0
46,Manitoba,2020-09-17,1500,0
35,Ontario,2020-09-17,45676,3
24,Quebec,2020-09-17,66356,3
10,Newfoundland and Labrador,2020-09-17,271,0
13,New Brunswick,2020-09-17,194,0
12,Nova Scotia,2020-09-17,1086,0
11,Prince Edward Island,2020-09-17,57,0
60,Yukon,2020-09-17,15,0
61,Northwest Territories,2020-09-17,5,0
62,Nunavut,2020-09-17,0,0
99,Repatriated travellers,2020-09-17,13,0
1,Canada,2020-09-17,140867,7
59,British Columbia,2020-09-18,7842,3
48,Alberta,2020-09-18,16381,1
47,Saskatchewan,2020-09-18,1776,0
46,Manitoba,2020-09-18,1540,0
35,Ontario,2020-09-18,46077,0
24,Quebec,2020-09-18,66653,1
10,Newfoundland and Labrador,2020-09-18,272,0
13,New Brunswick,2020-09-18,194,0
12,Nova Scotia,2020-09-18,1086,0
11,Prince Edward Island,2020-09-18,57,0
60,Yukon,2020-09-18,15,0
61,Northwest Territories,2020-09-18,5,0
62,Nunavut,2020-09-18,0,0
99,Repatriated travellers,2020-09-18,13,0
1,Canada,2020-09-18,141911,5
59,British Columbia,2020-09-19,7842,0
48,Alberta,2020-09-19,16381,0
47,Saskatchewan,2020-09-19,1787,0
46,Manitoba,2020-09-19,1558,0
35,Ontario,2020-09-19,46484,1
24,Quebec,2020-09-19,67080,5
10,Newfoundland and Labrador,2020-09-19,272,0
13,New Brunswick,2020-09-19,194,0
12,Nova Scotia,2020-09-19,1086,0
11,Prince Edward Island,2020-09-19,57,0
60,Yukon,2020-09-19,15,0
61,Northwest Territories,2020-09-19,5,0
62,Nunavut,2020-09-19,0,0
99,Repatriated travellers,2020-09-19,13,0
1,Canada,2020-09-19,142774,6
59,British Columbia,2020-09-20,7842,0
48,Alberta,2020-09-20,16381,0
47,Saskatchewan,2020-09-20,1807,0
46,Manitoba,2020-09-20,1586,0
35,Ontario,2020-09-20,46849,1
24,Quebec,2020-09-20,67542,5
10,Newfoundland and Labrador,2020-09-20,272,0
13,New Brunswick,2020-09-20,194,0
12,Nova Scotia,2020-09-20,1086,0
11,Prince Edward Island,2020-09-20,57,0
60,Yukon,2020-09-20,15,0
61,Northwest Territories,2020-09-20,5,0
62,Nunavut,2020-09-20,0,0
99,Repatriated travellers,2020-09-20,13,0
1,Canada,2020-09-20,143649,6
59,British Columbia,2020-09-21,8208,4
48,Alberta,2020-09-21,16739,1
47,Saskatchewan,2020-09-21,1814,0
46,Manitoba,2020-09-21,1608,2
35,Ontario,2020-09-21,47274,2
24,Quebec,2020-09-21,68128,2
10,Newfoundland and Labrador,2020-09-21,272,0
13,New Brunswick,2020-09-21,196,0
12,Nova Scotia,2020-09-21,1086,0
11,Prince Edward Island,2020-09-21,57,0
60,Yukon,2020-09-21,15,0
61,Northwest Territories,2020-09-21,5,0
62,Nunavut,2020-09-21,0,0
99,Repatriated travellers,2020-09-21,13,0
1,Canada,2020-09-21,145415,11
59,British Columbia,2020-09-22,8304,0
48,Alberta,2020-09-22,16889,2
47,Saskatchewan,2020-09-22,1824,0
46,Manitoba,2020-09-22,1632,0
35,Ontario,2020-09-22,47752,3
24,Quebec,2020-09-22,68617,1
10,Newfoundland and Labrador,2020-09-22,272,0
13,New Brunswick,2020-09-22,196,0
12,Nova Scotia,2020-09-22,1087,0
11,Prince Edward Island,2020-09-22,57,0
60,Yukon,2020-09-22,15,0
61,Northwest Territories,2020-09-22,5,0
62,Nunavut,2020-09-22,0,0
99,Repatriated travellers,2020-09-22,13,0
1,Canada,2020-09-22,146663,6
59,British Columbia,2020-09-23,8395,0
48,Alberta,2020-09-23,17032,2
47,Saskatchewan,2020-09-23,1830,0
46,Manitoba,2020-09-23,1674,0
35,Ontario,2020-09-23,48087,3
24,Quebec,2020-09-23,69088,4
10,Newfoundland and Labrador,2020-09-23,272,0
13,New Brunswick,2020-09-23,197,0
12,Nova Scotia,2020-09-23,1087,0
11,Prince Edward Island,2020-09-23,58,0
60,Yukon,2020-09-23,15,0
61,Northwest Territories,2020-09-23,5,0
62,Nunavut,2020-09-23,0,0
99,Repatriated travellers,2020-09-23,13,0
1,Canada,2020-09-23,147753,9
59,British Columbia,2020-09-24,8543,2
48,Alberta,2020-09-24,17190,1
47,Saskatchewan,2020-09-24,1835,0
46,Manitoba,2020-09-24,1711,1
35,Ontario,2020-09-24,48496,1
24,Quebec,2020-09-24,69670,1
10,Newfoundland and Labrador,2020-09-24,272,0
13,New Brunswick,2020-09-24,199,0
12,Nova Scotia,2020-09-24,1087,0
11,Prince Edward Island,2020-09-24,58,0
60,Yukon,2020-09-24,15,0
61,Northwest Territories,2020-09-24,5,0
62,Nunavut,2020-09-24,0,0
99,Repatriated travellers,2020-09-24,13,0
1,Canada,2020-09-24,149094,6
59,British Columbia,2020-09-25,8641,1
48,Alberta,2020-09-25,17343,0
47,Saskatchewan,2020-09-25,1846,0
46,Manitoba,2020-09-25,1764,0
35,Ontario,2020-09-25,48905,1
24,Quebec,2020-09-25,70307,4
10,Newfoundland and Labrador,2020-09-25,272,0
13,New Brunswick,2020-09-25,200,0
12,Nova Scotia,2020-09-25,1087,0
11,Prince Edward Island,2020-09-25,58,0
60,Yukon,2020-09-25,15,0
61,Northwest Territories,2020-09-25,5,0
62,Nunavut,2020-09-25,0,0
99,Repatriated travellers,2020-09-25,13,0
1,Canada,2020-09-25,150456,6
59,British Columbia,2020-09-26,8641,0
48,Alberta,2020-09-26,17343,0
47,Saskatchewan,2020-09-26,1863,0
46,Manitoba,2020-09-26,1829,0
35,Ontario,2020-09-26,49340,0
24,Quebec,2020-09-26,71005,7
10,Newfoundland and Labrador,2020-09-26,272,0
13,New Brunswick,2020-09-26,200,0
12,Nova Scotia,2020-09-26,1087,0
11,Prince Edward Island,2020-09-26,58,0
60,Yukon,2020-09-26,15,0
61,Northwest Territories,2020-09-26,5,0
62,Nunavut,2020-09-26,0,0
99,Repatriated travellers,2020-09-26,13,0
1,Canada,2020-09-26,151671,7
59,British Columbia,2020-09-27,8641,0
48,Alberta,2020-09-27,17343,0
47,Saskatchewan,2020-09-27,1878,0
46,Manitoba,2020-09-27,1880,0
35,Ontario,2020-09-27,49831,2
24,Quebec,2020-09-27,71901,4
10,Newfoundland and Labrador,2020-09-27,273,0
13,New Brunswick,2020-09-27,200,0
12,Nova Scotia,2020-09-27,1087,0
11,Prince Edward Island,2020-09-27,58,0
60,Yukon,2020-09-27,15,0
61,Northwest Territories,2020-09-27,5,0
62,Nunavut,2020-09-27,0,0
99,Repatriated travellers,2020-09-27,13,0
1,Canada,2020-09-27,153125,6
59,British Columbia,2020-09-28,8908,3
48,Alberta,2020-09-28,17749,4
47,Saskatchewan,2020-09-28,1892,0
46,Manitoba,2020-09-28,1919,1
35,Ontario,2020-09-28,50531,1
24,Quebec,2020-09-28,72651,1
10,Newfoundland and Labrador,2020-09-28,273,0
13,New Brunswick,2020-09-28,200,0
12,Nova Scotia,2020-09-28,1087,0
11,Prince Edward Island,2020-09-28,58,0
60,Yukon,2020-09-28,15,0
61,Northwest Territories,2020-09-28,5,0
62,Nunavut,2020-09-28,0,0
99,Repatriated travellers,2020-09-28,13,0
1,Canada,2020-09-28,155301,10
59,British Columbia,2020-09-29,9013,1
48,Alberta,2020-09-29,17909,1
47,Saskatchewan,2020-09-29,1899,0
46,Manitoba,2020-09-29,1953,0
35,Ontario,2020-09-29,51085,4
24,Quebec,2020-09-29,73450,7
10,Newfoundland and Labrador,2020-09-29,273,0
13,New Brunswick,2020-09-29,200,0
12,Nova Scotia,2020-09-29,1087,0
11,Prince Edward Island,2020-09-29,59,0
60,Yukon,2020-09-29,15,0
61,Northwest Territories,2020-09-29,5,0
62,Nunavut,2020-09-29,0,0
99,Repatriated travellers,2020-09-29,13,0
1,Canada,2020-09-29,156961,13
59,British Columbia,2020-09-30,9138,0
48,Alberta,2020-09-30,18062,1
47,Saskatchewan,2020-09-30,1913,0
46,Manitoba,2020-09-30,1993,0
35,Ontario,2020-09-30,51710,4
24,Quebec,2020-09-30,74288,1
10,Newfoundland and Labrador,2020-09-30,274,0
13,New Brunswick,2020-09-30,200,0
12,Nova Scotia,2020-09-30,1088,0
11,Prince Edward Island,2020-09-30,59,0
60,Yukon,2020-09-30,15,0
61,Northwest Territories,2020-09-30,5,0
62,Nunavut,2020-09-30,0,0
99,Repatriated travellers,2020-09-30,13,0
1,Canada,2020-09-30,158758,6
59,British Columbia,2020-10-01,9220,1
48,Alberta,2020-10-01,18235,2
47,Saskatchewan,2020-10-01,1927,0
46,Manitoba,2020-10-01,2029,0
35,Ontario,2020-10-01,52248,3
24,Quebec,2020-10-01,75221,16
10,Newfoundland and Labrador,2020-10-01,275,0
13,New Brunswick,2020-10-01,200,0
12,Nova Scotia,2020-10-01,1088,0
11,Prince Edward Island,2020-10-01,59,0
60,Yukon,2020-10-01,15,0
61,Northwest Territories,2020-10-01,5,0
62,Nunavut,2020-10-01,0,0
99,Repatriated travellers,2020-10-01,13,0
1,Canada,2020-10-01,160535,22
59,British Columbia,2020-10-02,9381,3
48,Alberta,2020-10-02,18357,3
47,Saskatchewan,2020-10-02,1940,0
46,Manitoba,2020-10-02,2072,1
35,Ontario,2020-10-02,52980,76
24,Quebec,2020-10-02,76273,7
10,Newfoundland and Labrador,2020-10-02,275,0
13,New Brunswick,2020-10-02,200,0
12,Nova Scotia,2020-10-02,1089,0
11,Prince Edward Island,2020-10-02,59,0
60,Yukon,2020-10-02,15,0
61,Northwest Territories,2020-10-02,5,0
62,Nunavut,2020-10-02,0,0
99,Repatriated travellers,2020-10-02,13,0
1,Canada,2020-10-02,162659,90
59,British Columbia,2020-10-03,9381,0
48,Alberta,2020-10-03,18357,0
47,Saskatchewan,2020-10-03,1954,0
46,Manitoba,2020-10-03,2108,1
35,Ontario,2020-10-03,53633,41
24,Quebec,2020-10-03,77380,10
10,Newfoundland and Labrador,2020-10-03,276,1
13,New Brunswick,2020-10-03,201,0
12,Nova Scotia,2020-10-03,1089,0
11,Prince Edward Island,2020-10-03,59,0
60,Yukon,2020-10-03,15,0
61,Northwest Territories,2020-10-03,5,0
62,Nunavut,2020-10-03,0,0
99,Repatriated travellers,2020-10-03,13,0
1,Canada,2020-10-03,164471,53
59,British Columbia,2020-10-04,9381,0
48,Alberta,2020-10-04,18357,0
47,Saskatchewan,2020-10-04,1959,0
46,Manitoba,2020-10-04,2140,1
35,Ontario,2020-10-04,54199,7
24,Quebec,2020-10-04,78459,11
10,Newfoundland and Labrador,2020-10-04,277,0
13,New Brunswick,2020-10-04,201,0
12,Nova Scotia,2020-10-04,1089,0
11,Prince Edward Island,2020-10-04,61,0
60,Yukon,2020-10-04,15,0
61,Northwest Territories,2020-10-04,5,0
62,Nunavut,2020-10-04,0,0
99,Repatriated travellers,2020-10-04,13,0
1,Canada,2020-10-04,166156,19
59,British Columbia,2020-10-05,9739,4
48,Alberta,2020-10-05,18935,8
47,Saskatchewan,2020-10-05,1968,0
46,Manitoba,2020-10-05,2191,0
35,Ontario,2020-10-05,54814,5
24,Quebec,2020-10-05,79650,6
10,Newfoundland and Labrador,2020-10-05,277,0
13,New Brunswick,2020-10-05,203,0
12,Nova Scotia,2020-10-05,1089,0
11,Prince Edward Island,2020-10-05,61,0
60,Yukon,2020-10-05,15,0
61,Northwest Territories,2020-10-05,5,0
62,Nunavut,2020-10-05,0,0
99,Repatriated travellers,2020-10-05,13,0
1,Canada,2020-10-05,168960,23
59,British Columbia,2020-10-06,9841,2
48,Alberta,2020-10-06,19211,1
47,Saskatchewan,2020-10-06,1984,0
46,Manitoba,2020-10-06,2246,1
35,Ontario,2020-10-06,55362,7
24,Quebec,2020-10-06,81014,15
10,Newfoundland and Labrador,2020-10-06,277,0
13,New Brunswick,2020-10-06,205,0
12,Nova Scotia,2020-10-06,1089,0
11,Prince Edward Island,2020-10-06,61,0
60,Yukon,2020-10-06,15,0
61,Northwest Territories,2020-10-06,5,0
62,Nunavut,2020-10-06,0,0
99,Repatriated travellers,2020-10-06,13,0
1,Canada,2020-10-06,171323,26
59,British Columbia,2020-10-07,9956,0
48,Alberta,2020-10-07,19354,0
47,Saskatchewan,2020-10-07,1994,0
46,Manitoba,2020-10-07,2278,3
35,Ontario,2020-10-07,55945,1
24,Quebec,2020-10-07,81914,7
10,Newfoundland and Labrador,2020-10-07,277,0
13,New Brunswick,2020-10-07,222,0
12,Nova Scotia,2020-10-07,1089,0
11,Prince Edward Island,2020-10-07,61,0
60,Yukon,2020-10-07,15,0
61,Northwest Territories,2020-10-07,5,0
62,Nunavut,2020-10-07,0,0
99,Repatriated travellers,2020-10-07,13,0
1,Canada,2020-10-07,173123,11
59,British Columbia,2020-10-08,10066,1
48,Alberta,2020-10-08,19718,0
47,Saskatchewan,2020-10-08,2012,0
46,Manitoba,2020-10-08,2344,0
35,Ontario,2020-10-08,56742,4
24,Quebec,2020-10-08,82992,9
10,Newfoundland and Labrador,2020-10-08,277,0
13,New Brunswick,2020-10-08,225,0
12,Nova Scotia,2020-10-08,1089,0
11,Prince Edward Island,2020-10-08,61,0
60,Yukon,2020-10-08,15,0
61,Northwest Territories,2020-10-08,5,0
62,Nunavut,2020-10-08,0,0
99,Repatriated travellers,2020-10-08,13,0
1,Canada,2020-10-08,175559,14
59,British Columbia,2020-10-09,10185,0
48,Alberta,2020-10-09,19995,1
47,Saskatchewan,2020-10-09,2034,0
46,Manitoba,2020-10-09,2428,3
35,Ontario,2020-10-09,57681,5
24,Quebec,2020-10-09,84094,21
10,Newfoundland and Labrador,2020-10-09,279,0
13,New Brunswick,2020-10-09,238,0
12,Nova Scotia,2020-10-09,1089,0
11,Prince Edward Island,2020-10-09,61,0
60,Yukon,2020-10-09,15,0
61,Northwest Territories,2020-10-09,5,0
62,Nunavut,2020-10-09,0,0
99,Repatriated travellers,2020-10-09,13,0
1,Canada,2020-10-09,178117,30
59,British Columbia,2020-10-10,10185,0
48,Alberta,2020-10-10,19995,0
47,Saskatchewan,2020-10-10,2068,0
46,Manitoba,2020-10-10,2524,2
35,Ontario,2020-10-10,58490,7
24,Quebec,2020-10-10,85191,14
10,Newfoundland and Labrador,2020-10-10,282,0
13,New Brunswick,2020-10-10,258,0
12,Nova Scotia,2020-10-10,1092,0
11,Prince Edward Island,2020-10-10,61,0
60,Yukon,2020-10-10,15,0
61,Northwest Territories,2020-10-10,5,0
62,Nunavut,2020-10-10,0,0
99,Repatriated travellers,2020-10-10,13,0
1,Canada,2020-10-10,180179,23
59,British Columbia,2020-10-11,10185,0
48,Alberta,2020-10-11,19995,0
47,Saskatchewan,2020-10-11,2092,1
46,Manitoba,2020-10-11,2578,0
35,Ontario,2020-10-11,59139,1
24,Quebec,2020-10-11,86133,3
10,Newfoundland and Labrador,2020-10-11,282,0
13,New Brunswick,2020-10-11,272,0
12,Nova Scotia,2020-10-11,1092,0
11,Prince Edward Island,2020-10-11,63,0
60,Yukon,2020-10-11,15,0
61,Northwest Territories,2020-10-11,5,0
62,Nunavut,2020-10-11,0,0
99,Repatriated travellers,2020-10-11,13,0
1,Canada,2020-10-11,181864,5
59,British Columbia,2020-10-12,10185,0
48,Alberta,2020-10-12,19995,0
47,Saskatchewan,2020-10-12,2140,0
46,Manitoba,2020-10-12,2655,2
35,Ontario,2020-10-12,59139,0
24,Quebec,2020-10-12,86976,12
10,Newfoundland and Labrador,2020-10-12,283,0
13,New Brunswick,2020-10-12,278,0
12,Nova Scotia,2020-10-12,1092,0
11,Prince Edward Island,2020-10-12,63,0
60,Yukon,2020-10-12,15,0
61,Northwest Territories,2020-10-12,5,0
62,Nunavut,2020-10-12,0,0
99,Repatriated travellers,2020-10-12,13,0
1,Canada,2020-10-12,182839,14
59,British Columbia,2020-10-13,10734,5
48,Alberta,2020-10-13,20956,4
47,Saskatchewan,2020-10-13,2174,0
46,Manitoba,2020-10-13,2779,1
35,Ontario,2020-10-13,60692,12
24,Quebec,2020-10-13,87791,5
10,Newfoundland and Labrador,2020-10-13,283,0
13,New Brunswick,2020-10-13,284,0
12,Nova Scotia,2020-10-13,1092,0
11,Prince Edward Island,2020-10-13,63,0
60,Yukon,2020-10-13,15,0
61,Northwest Territories,2020-10-13,5,0
62,Nunavut,2020-10-13,0,0
99,Repatriated travellers,2020-10-13,13,0
1,Canada,2020-10-13,186881,27
59,British Columbia,2020-10-14,10892,0
48,Alberta,2020-10-14,21199,1
47,Saskatchewan,2020-10-14,2199,0
46,Manitoba,2020-10-14,2925,2
35,Ontario,2020-10-14,61413,0
24,Quebec,2020-10-14,88994,7
10,Newfoundland and Labrador,2020-10-14,283,0
13,New Brunswick,2020-10-14,292,0
12,Nova Scotia,2020-10-14,1092,0
11,Prince Edward Island,2020-10-14,63,0
60,Yukon,2020-10-14,15,0
61,Northwest Territories,2020-10-14,5,0
62,Nunavut,2020-10-14,0,0
99,Repatriated travellers,2020-10-14,13,0
1,Canada,2020-10-14,189387,10
59,British Columbia,2020-10-15,11034,0
48,Alberta,2020-10-15,21443,1
47,Saskatchewan,2020-10-15,2232,0
46,Manitoba,2020-10-15,3098,1
35,Ontario,2020-10-15,62196,10
24,Quebec,2020-10-15,89963,28
10,Newfoundland and Labrador,2020-10-15,284,0
13,New Brunswick,2020-10-15,292,0
12,Nova Scotia,2020-10-15,1092,0
11,Prince Edward Island,2020-10-15,63,0
60,Yukon,2020-10-15,15,0
61,Northwest Territories,2020-10-15,5,0
62,Nunavut,2020-10-15,0,0
99,Repatriated travellers,2020-10-15,13,0
1,Canada,2020-10-15,191732,40
59,British Columbia,2020-10-16,11189,1
48,Alberta,2020-10-16,21775,0
47,Saskatchewan,2020-10-16,2270,0
46,Manitoba,2020-10-16,3173,0
35,Ontario,2020-10-16,62908,9
24,Quebec,2020-10-16,91018,13
10,Newfoundland and Labrador,2020-10-16,287,0
13,New Brunswick,2020-10-16,297,0
12,Nova Scotia,2020-10-16,1093,0
11,Prince Edward Island,2020-10-16,63,0
60,Yukon,2020-10-16,15,0
61,Northwest Territories,2020-10-16,5,0
62,Nunavut,2020-10-16,0,0
99,Repatriated travellers,2020-10-16,13,0
1,Canada,2020-10-16,194106,23
59,British Columbia,2020-10-17,11189,0
48,Alberta,2020-10-17,21775,0
47,Saskatchewan,2020-10-17,2306,0
46,Manitoba,2020-10-17,3258,0
35,Ontario,2020-10-17,63713,10
24,Quebec,2020-10-17,92297,14
10,Newfoundland and Labrador,2020-10-17,287,0
13,New Brunswick,2020-10-17,305,0
12,Nova Scotia,2020-10-17,1095,0
11,Prince Edward Island,2020-10-17,63,0
60,Yukon,2020-10-17,15,0
61,Northwest Territories,2020-10-17,5,0
